Adolph D'Cunha;conf/er/DCunhaR83;Kyoritsu Woman's University;http://www.kyoritsu-wu.ac.jp/;N/A
Adriaan van Wijngaarden;journals/acta/WijngaardenMPKSLMF75;Plymouth State College;http://www.plymouth.edu/;N/A
Adrian O'Riordan;conf/cikm/ORiordanS95;Universidade Federal do Rio de Janeiro;http://www.ufrj.br/;N/A
Adrian Segall;conf/icde/SegallW88|conf/pods/SegallW87|journals/siamcomp/WolfsonS91;Cyberjaya University College of Medical Science;http://www.cybermed.edu.my/;N/A
Adrian Skehill;conf/efdbs/SkehillR99;POSCO;;N/A
Adrian Spalka;conf/dbsec/Spalka94;Universidad Adolfo Ibáñez;http://www.uai.cl/;N/A
Adrian Walker;conf/vldb/Walker80|journals/iandc/MudeW78|journals/jar/Walker93|conf/fgcs/BroughW84|conf/ddb/DanielsSHLMWW82|conf/eds/ParkerCGJSW84|conf/eds/ChangW84|conf/jcdkb/WilliamsDHLLNOSWWY82;Sultan Idris Shah Polytechnic;http://www.psis.edu.my/;N/A
Adriana Muñoz;journals/vldb/OzsuPSILM95|conf/cikm/OzsuMS95;University of Perugia;http://www.unipg.it/;N/A
Adriana de Oliveira;conf/pdis/AlmeidaBCO96;Karwan Institute of Higher Education;http://www.karwan.edu.af/;N/A
Adrienne J. Kleiboemer;journals/iandc/SchwartzK67a;Chongqing University of Communications;http://www.cquc.edu.cn/;N/A
Agma J. M. Traina;conf/sigmod/FaloutsosSTT00|conf/edbt/TrainaTSF00|conf/icde/TrainaTF00;East Somalia University;http://www.eastsomaliauniversity.com/;N/A
Agnar Aamodt;journals/aicom/AamodtP94;Université de Caen Basse Normandie;http://www.unicaen.fr/;N/A
Agnar Renolen;conf/er/Renolen98;China Shipbuilding Industry Corporation;;N/A
Agnès Voisard;conf/dbpl/AbiteboulGVW89|conf/cosit/RigauxSV93|conf/ssd/Voisard91|conf/ssd/SchollV89;Universidade Federal do Rio de Janeiro;http://www.ufrj.br/;N/A
Agostino Dovier;journals/jlp/DovierOPR96|conf/slp/DovierR93;Islamic Azad University, Najaf Abad;http://www.iaun.ac.ir/;N/A
Agostino Poggi;conf/ecaiw/Poggi94;Universidade Federal do Rio de Janeiro;http://www.ufrj.br/;N/A
Agustin A. Araya;conf/aaai/MittalA86;University of Wisconsin - Stout;http://www.uwstout.edu/;N/A
Aharon Shtull-Trauring;journals/tse/HarelLNPPSST90|conf/icse/HarelLNPPSS88;Chiang Mai Vocational College;http://www.cmvc.ac.th/;N/A
Ahmad Baraani-Dastjerdi;conf/er/Baraani-DastjerdiPSG95|conf/adc/Baraani-DastjerdiGPS95;Gordon Conwell Theological Seminary;http://www.gcts.edu/;N/A
Ahmad R. Hadaegh;conf/adbis/HadaeghB96;Mohammad Ali Jinnah University, Karachi;http://www.jinnah.edu/;N/A
Ahmed E. Kamal;journals/csur/AbeysundaraK91;Hanover College;http://www.hanover.edu/;N/A
Ahmed Emam;journals/tods/SuE78|journals/tc/SuNEL79;Siam Technology College;http://www.siamtechu.net/;N/A
Ahmed Guessoum;journals/ngc/GuessoumL90|journals/ngc/GuessoumL91;Al-Yamamah College;http://www.alyamamah.edu.sa/;N/A
Ahmed K. Elmagarmid;journals/tkde/ElmagarmidJKBZ96|journals/tkde/JiangE98|journals/vldb/JiangE98|journals/vldb/DuEKB93|journals/vldb/ZhangE93|journals/csur/PitouraBE95|journals/csur/ElmagarmidP90|journals/debu/BukhresEK93|conf/icde/ElmagarmidSL86|conf/icde/ElmagarmidH88|conf/icde/ElmagarmidD90|conf/icde/DuEK91|conf/sigmod/BukhresCELM93|conf/vldb/ElmagarmidLLR90|conf/vldb/DuE89|conf/edbt/KuhnPE92|conf/dbpl/MullenE93|conf/cikm/ElmagarmidJB95|journals/mms/JiangHEJ98|journals/sigmod/ScheuermannEGMMRT90|journals/sigmod/RusinkiewiczELL90|journals/sigmod/Elmagarmid86|journals/ipl/ElmagarmidD91|journals/is/LeuEB92|journals/csur/JingHE99|journals/debu/ElmagarmidL87|journals/monet/JingEHA97|journals/tse/ElmagarmidSL88|journals/csys/ChenBE93|journals/computer/BukhresCDEP93|conf/ride/BukhresCCELZ92|conf/dpds/LeuE90|conf/pdis/ZhangE93|conf/icmcs/JiangME97|conf/icdcs/JingBE95|conf/icdcs/ChenBE93;Dell;;N/A
Ahmed K. Ezzat;conf/icdcs/EzzatBP86;Wuhan University;http://www.whu.edu.cn/;N/A
Ahmed Karmouch;journals/tkde/SudhakarKG93|journals/mms/LiKG94a|journals/mms/LiKG94;Castleton State College;http://www.csc.vsc.edu/;N/A
Ahmed Mostefaoui;conf/adbis/Mostefaoui97|conf/adbis/MostefaouiK98;Cisco Systems;;N/A
Ai Li;conf/icdt/KiferL88;HBIS Group;;N/A
Aidong Zhang;journals/tkde/ChangSWZ98|journals/tkde/ElmagarmidJKBZ96|journals/vldb/ZhangE93|journals/vldb/SheikholeslamiCZ00|conf/icde/ChangMZS98|conf/sigmod/ZhangNBB94|conf/vldb/SheikholeslamiCZ98|journals/mta/RemiasSZS97|conf/ride/ZhangJ93|conf/podc/PitouraZB95|conf/gis/SheikholeslamiZB97|conf/pdis/ZhangE93|conf/icmcs/ZhangCMS97|conf/mm/ChangSZS97;Lincoln University Pennsylvania;http://www.lincoln.edu/;N/A
Aileen S. Stone;journals/is/JohnstonS82;Groupe Sup de Co Amiens Picardie;http://www.supco-amiens.fr/;N/A
Aimo A. Törn;journals/bit/Torn84;Université Protestante au Congo;http://www.upc.ac.cd/;N/A
Aiqun Du;conf/sigmod/CallanCD99;Université Rennes II - Haute-Bretagne;http://www.uhb.fr/;N/A
Aitao Chen;conf/trec/CooperCG94|conf/trec/CooperGC92;Mohammad Ali Jinnah University, Karachi;http://www.jinnah.edu/;N/A
Ajay D. Kshemkalyani;journals/tse/KshemkalyaniS94|journals/tse/KshemkalyaniS91|conf/icdcs/KshemkalyaniS97;COMSATS Institute of Information Technology, Lahore;http://www.ciitlahore.edu.pk/;N/A
Ajay Kajla;journals/cacm/LarsonK84;Mitsubishi;;N/A
Ajay Mohindra;conf/ride/ButricoCGMPSCCFSSWZ00;Mitsubishi Heavy Industries;;N/A
Ajay Paul Sravanapudi;journals/cacm/VesseyS95;Belarussian State Technological University;http://www.bstu.unibel.by/;N/A
Ajay V. Bakre;journals/tc/BakreB97;Fachhochschule Düsseldorf;http://www.fh-duesseldorf.de/;N/A
Ajit A. Diwan;conf/vldb/DiwanRSS96;Cyberjaya University College of Medical Science;http://www.cybermed.edu.my/;N/A
Ajit K. Mandal;journals/tkde/KonarM96;Jones College;http://www.jones.edu/;N/A
Ajit K. Patankar;conf/icde/PatankarSS96;University of Perugia;http://www.unipg.it/;N/A
Ajith P. Madurapperuma;conf/icde/BehrendtFM97;Mitsubishi Electric;;N/A
Akhil Kumar 0001;journals/tkde/Kumar94|journals/tods/KumarS93|conf/icde/Kumar90|conf/sigmod/KumarS88|conf/vldb/KumarS87|conf/edbt/KumarS88|journals/tc/Kumar91|journals/sigmod/KumarS87|journals/ipl/KumarC91|journals/tse/KumarS89|conf/dexa/Kumar94|conf/icdcs/Kumar90;Lampang Vocational College   ;http://www.lampangvc.ac.th/;N/A
Akifumi Makinouchi;journals/tods/IshikawaSKMMIAY93|conf/icde/IshikawaIYHM86|conf/icde/YuKBM96|conf/er/HorinokuchiWKM98|conf/er/WangHKKM98|conf/dasfaa/YamaneNKM89|conf/dasfaa/KanekoKM93|conf/dasfaa/WangHKM99|conf/dasfaa/YuWZM95|conf/vldb/Makinouchi77|conf/vldb/MakinouchiTKA81|conf/vldb/AoshimaIMSY90|journals/expert/IchikawaIYHM87|conf/future/KanekoKM92|conf/dexaw/KurokiIM97|conf/dexaw/WangMK97;Novartis;;N/A
Akifumi Sakomoto;conf/iwdm/HikitaKSM87;Arab Open University;http://www.aou.org.bh/;N/A
Akiharu Sakata;conf/icde/ToriiKYSTKTI87|conf/icde/ToriiKKSYT88;ChemChina;;N/A
Akihiro Kashihara;journals/ijmms/YanoKM92;Tokyo Dental College;http://www.tdc.ac.jp/;N/A
Akihito Akutsu;journals/ieeemm/TonomuraATS94|conf/mm/TaniguchiATH95;Pomorsk State University;http://www.pomorsu.ru/;N/A
Akikazu Takeuchi;conf/fgcs/FurukawaTKYOU84|conf/slp/MiyachiKKFTY84;Toyota Group;;N/A
Akiko Kanaya;conf/icde/IshikawaKOYKK98;Mitsui;;N/A
Akiko Kondo;conf/icde/IshikawaKOYKK96;Lincoln University Pennsylvania;http://www.lincoln.edu/;N/A
Akiko N. Aizawa;journals/tkde/WahICA95|journals/ec/AizawaW94;East Somalia University;http://www.eastsomaliauniversity.com/;N/A
Akinari Masuyama;conf/ifip/TanakaNM80;Tokyo Dental College;http://www.tdc.ac.jp/;N/A
Akinori Yonezawa;conf/oopsla/MasuharaMWY92;Université d'Aix-Marseille III;http://www.u-3mrs.fr/;N/A
Akio Kokubu;conf/ifip/UemuraYKOS80;Mitsubishi Electric;;N/A
Akio Nagasaka;conf/vdb/NagasakaT91;Sonoda Women's University;http://www.sonoda-u.ac.jp/;N/A
Akio Tanaka;conf/fgcs/SakaiIKATSM84;Institut National Polytechnique de Grenoble;http://www.inpg.fr/;N/A
Akira Aiba;journals/jsc/SakaiA89|journals/ngc/UchidaHYCNA93|conf/fgcs/AibaH92;Panteios University of Economics and Political Sciences Athens;http://www.panteion.gr/;N/A
Akira Fukuda;conf/er/TagashiraSIF98;St. Petersburg State Polytechnical University;http://www.spbstu.ru/;N/A
Akira Hattori;conf/icde/YokotaKH89|conf/isca/HayashiHA83;College of St. Elizabeth;http://www.st-elizabeth.edu/;N/A
Akira Kawaguchi;conf/sigmod/ColbyKLMR97|conf/dbpl/KawaguchiLMR97|conf/icdt/KawaguchiLMQR97|conf/views/KawaguchiLMR96|conf/pdis/WolfsonZBKM93;Gifu University for Education and Languages;http://www.gifu-kyoiku.ac.jp/;N/A
Akira Kumamoto;conf/dasfaa/EguchiIKK99;POSCO;;N/A
Akira Matsumoto;journals/ngc/OnaiASMM85;University of Dallas;http://www.udallas.edu/;N/A
Akira Sato;conf/dasfaa/KitakamiMAS97;Prince Mohammad Bin Fahd University;http://www.pmu.edu.sa/;N/A
Akira Shibamiya;journals/ibmsj/ChengLSW84;University of Adelaide;http://www.adelaide.edu.au/;N/A
Akira Uemori;conf/spieSR/SuzukiNUS94;Sree Rama Krishna Degree College;http://www.srkdc.org/;N/A
Akira Urano;journals/acta/TsudaUS83;Lumbini Buddhist University;http://www.lbu.edu.np/;N/A
Akira Yamamoto;journals/ngc/YokotaYTNU83;University of Alaska - Fairbanks;http://www.uaf.edu/;N/A
Akis Fitas;journals/software/GibbsTFKY87;Pomorsk State University;http://www.pomorsu.ru/;N/A
Akmal B. Chaudhri;journals/sigmod/Chaudhri98|journals/sigmod/Chaudhri95;Catholic University of Pusan;http://www.cup.ac.kr/;N/A
Akshay Goel;conf/pods/GangulyGS96;Fachhochschule St. Pölten;http://www.fh-stpoelten.ac.at/;N/A
Al Geist;journals/pc/SunderamGDM94;Universidad Adolfo Ibáñez;http://www.uai.cl/;N/A
Al Kepner;conf/aaai/KahnKP87;Sibelius Academy;http://www.siba.fi/;N/A
Al Khorasani;journals/tois/WhangABHHHKKSSWZ87;Voronezh State University;http://www.vsu.ru/;N/A
Al Milewski;conf/aaai/KautzSM96;American University of Beirut;http://www.aub.edu.lb/;N/A
Al Nieder;journals/csur/PoochN73;Tohoku Institute of Technology;http://www.tohtech.ac.jp;N/A
Aladdin Hafez;journals/tkde/OzsoyogluH93|conf/vldb/HafezO88|journals/debu/Hafez88;Groupe Sup de Co Amiens Picardie;http://www.supco-amiens.fr/;N/A
Alain April;journals/ijmms/MissaouiA93;Halmstad University College;http://www.hh.se/;N/A
Alain Bazan;conf/ideas/McClatcheyKEGHBFB98|conf/dexaw/BakerBCEKFGLMMV98;Universitas Negeri Padang;http://www.unp.ac.id/;N/A
Alain Callebaut;conf/slp/BruynoogheJCD87;Apple;;N/A
Alain Colmerauer;journals/cacm/Colmerauer90|conf/adbt/ColmerauerP79;Western Bible College;http://www.westernbible.edu/;N/A
Alain Deutsch;conf/popl/Deutsch90;Randolph-Macon College;http://www.rmc.edu/;N/A
Alain Fournier;journals/tog/FournierM84;American University of Beirut;http://www.aub.edu.lb/;N/A
Alain Giboin;conf/ekaw/DiengGTC92;Chiang Mai Vocational College;http://www.cmvc.ac.th/;N/A
Alain J. Martin;journals/cacm/DijkstraLMSS78|conf/slp/LiM86;Université Gaston Berger Saint-Louis;http://www.ugb.sn/;N/A
Alain Karsenty;conf/icdcs/KarsentyB93;Trakia University Stara Zagora;http://www.uni-sz.bg/;N/A
Alain Michard;journals/cn/MichardCSSSV98;Fachhochschulstudiengänge Wels;http://www.fh-wels.at/;N/A
Alain Pirotte 0001;journals/tkde/PirotteRZ91|conf/icde/PirotteR89|conf/sigmod/ManolaP82|conf/vldb/PirotteZMY94|conf/vldb/LouisP82|conf/vldb/LacroixP77|conf/vldb/Pirotte79|journals/sigmod/Pirotte82|journals/is/LacroixP83|conf/icod/ManolaP83|conf/adbt/Pirotte77|conf/sigmod/LacroixP80;Universidade Vale do Rio dos Sinos;http://www.unisinos.br/;N/A
Alain Quéré;journals/iandc/PairQ68;Somaliland University of Technology;http://www.somtech.org/;N/A
Alain Sandoz;conf/wdag/SchiperES89;Chongqing University of Communications;http://www.cquc.edu.cn/;N/A
Alain T. Rappaport;journals/ijmms/Rappaport87|journals/ijmms/Rappaport88;International Culinary Institute (ICI);http://www.ici-luzern.com/;N/A
Alain Würgler;conf/er/NorrieSWW96;Mitsubishi Electric;;conf/jcdkb/GoldschmidtR78|conf/vldb/LinnemannKDPEKSWW88|journals/ngc/KitsuregawaTM83|conf/pods/KolaitisMT98|journals/algorithmica/Ioannidis86
Alan B. Sheltzer;conf/icdcs/SheltzerLP86;Mitsubishi Electric;;N/A
Alan Borning;journals/tkde/AmadorBBDFNNSSSSWW93|journals/cacm/Freeman-BensonMB90|journals/tois/WeyerB85|journals/toplas/Borning81|conf/popl/BorningI82;Lenovo;;N/A
Alan Bundy;journals/ai/BundySP85|journals/ai/BundyW81|journals/jar/Bundy85|conf/cade/SterlingB82;Sinomach;;N/A
Alan C. Schultz;journals/ml/GrefenstetteRS90;Voronezh State University;http://www.vsu.ru/;N/A
Alan Carle;conf/sde/AlpernCRSZ88;Higher Institute of Business Administration;http://www.hiba.edu.sy/;N/A
Alan D. Berenbaum;conf/asplos/BerenbaumCL82;Sibelius Academy;http://www.siba.fi/;N/A
Alan Dearle;conf/vldb/CooperADA87|conf/edbt/ConnorDMB90|conf/dbpl/DearleCBM89|conf/dbpl/FarkasD93|conf/dbpl/DearleRV91|conf/dbpl/AlbanoDGMMOS89|journals/spe/MorrisonBBDD86|journals/cacm/RosenbergDHLN96|journals/ipl/MorrisonABD90|journals/cj/DearleB88|journals/csys/DearleBFHLRV94|journals/toplas/MorrisonDCB91|conf/pos/KochSDVMFB90|conf/pos/VaughanD92|conf/pos/MorrisonBCCDA89|conf/pos/ConnorBCDMR90|conf/pos/ConnorBCDM89|conf/pos/KirbyCCMDF92|conf/pos/BushellDBV94|conf/pos/FarkasDKCMC92|conf/pos/DearleCK89|conf/oodbs/MorrisonBCCD88|conf/icse/MorrisonDBBA85;Czech Technical University of Prague;http://www.cvut.cz/;N/A
Alan Downing;conf/sigmod/DanielsDDEHJJLSSS94|conf/vldb/BelloDDFNSWZ98;Universidade Estadual de Campinas;http://www.unicamp.br/;N/A
Alan E. Kulawik;journals/micro/BodenCFKSSS95;Adnan Menderes University;http://www.adu.edu.tr/;N/A
Alan Emtage;journals/csys/SchwartzEKN92;Blessing-Rieman College of Nursing;http://www.brcn.edu/;N/A
Alan Eustace;conf/pldi/SrivastavaE94;Meio University;http://www.meio-u.ac.jp/;N/A
Alan F. Dickey;conf/sigmod/WintersD76;University of the West Indies St. Augustine;http://www.uwi.tt/;N/A
Alan F. Smeaton;conf/sigir/SmeatonR81|conf/sigir/SmeatonQ96;University of the West Indies St. Augustine;http://www.uwi.tt/;N/A
Alan Farris;conf/ssdbm/Farris94;Kia Motors;;N/A
Alan Fekete;conf/vldb/AspnesFLMW88|conf/pods/FeketeLW90|conf/pods/FeketeLMW87|conf/mfdbs/LeeF91|conf/icdt/FeketeLW92|conf/icdt/LynchMWF88|journals/jcss/FeketeLMW90|journals/computer/Fekete93|conf/pos/FeketeLMW89;ZF Friedrichshafen;;N/A
Alan G. Ganek;journals/ibmsj/ScalziGS89;Da-Yeh University;http://www.dyu.edu.tw/;N/A
Alan G. Konheim;journals/jacm/BlakeK77|journals/siamcomp/HofriK87|conf/icalp/ItaiKR81;Pennsylvania State University - Abington;http://www.abington.psu.edu/;N/A
Alan G. Merten;conf/sigmod/NavatheM75|conf/vldb/YaoM75|conf/sigmod/MertenF74|conf/sigmod/BehymerOM74|conf/sigmod/YamaguchiM74;Southeastern Oklahoma State University;http://www.sosu.edu/;N/A
Alan G. Quan;conf/ijcai/SchwuttkeQ93;Meio University;http://www.meio-u.ac.jp/;journals/siamcomp/Willard82|conf/ibm/AstrahanCKT75|conf/edbt/LevyM96|conf/iclp/KempS93
Alan H. Goldfine;conf/er/Goldfine85|journals/sigmod/FongG86;Lenovo;;N/A
Alan J. Demers;conf/pdis/TerryDPSTW94|journals/siamcomp/JohnsonDUGG74|journals/toplas/DonahueD85|journals/toplas/RepsTD83|conf/podc/DemersGHIL87|conf/popl/DemersDS78|conf/popl/DemersRT81|conf/sosp/PetersenSTTD97|conf/sosp/TerryTPDSH95|conf/pldi/BoehmDS91;Mitsui;;N/A
Alan J. Kent;journals/tkde/Sacks-DavisKRTZ95|journals/tods/Sacks-DavisK87|conf/vldb/KentSR88|journals/acj/ThomKS91|conf/dexa/FullerKSTWZ91;Kamrah International Institute of Technology (KIIT);http://www.kiit.in/;N/A
Alan J. Perlis;journals/cacm/DeMilloLP79;College of St. Elizabeth;http://www.st-elizabeth.edu/;N/A
Alan Jay Smith;journals/tods/Smith78|journals/vldb/SinghalS97|journals/tc/HillS89|journals/cacm/Smith81|journals/csur/Smith82|journals/tse/Smith81a|journals/tocs/Smith85;University of Dallas;http://www.udallas.edu/;N/A
Alan K. Mackworth;journals/ai/ReiterM89|journals/ai/Mackworth92|journals/ai/Mackworth77|journals/ai/MackworthF93|journals/ai/KleerMR92;Sinochem;;N/A
Alan Kaplan;conf/pos/KaplanW94;General Electric;;N/A
Alan L. Cox;journals/computer/AmzaCDKLRYZ96|conf/isca/KeleherCZ92;Universidade Vale do Rio Doce;http://www.univale.br/;N/A
Alan L. Rector;conf/icde/GobleGNR93|conf/ids/HawGR94;American University of Beirut;http://www.aub.edu.lb/;N/A
Alan L. Tharp;journals/tkde/BrainT94|conf/icde/RuchteT87|conf/dasfaa/OuT91|journals/spe/BrainT89|journals/spe/TharpT82|journals/is/BrainT90|journals/is/TaiT81|journals/is/HsiaoT88|journals/cj/OuT91|conf/icci/BoswellT90;Reformed Theological Academy of Debrecen;http://www.drk.hu/;N/A
Alan Lazar;journals/ijcis/BrachmanSTAHKL93;Universidad Albert Einstein;http://www.uae.edu.sv/;N/A
Alan M. Davis;journals/cacm/Davis88|journals/cacm/BersoffD91;POSCO;;N/A
Alan M. Frieze;journals/jacm/DyerFK91|journals/siamcomp/DyerF88|conf/stoc/BroderCFM98|conf/soda/BroderFU93|conf/focs/FriezeKV98;Sultan Idris Shah Polytechnic;http://www.psis.edu.my/;N/A
Alan M. Frisch;journals/ai/FrischH94|journals/ai/Frisch91|conf/kr/Frisch89;Ibaraki Prefectural University of Health Sciences;http://www.ipu.ac.jp/;N/A
Alan M. Mainwaring;journals/pc/Tucker94;Kobe Jogakuin University;http://www.kobe-c.ac.jp/;N/A
Alan Mycroft;journals/ai/MycroftO84;Trakia University Stara Zagora;http://www.uni-sz.bg/;N/A
Alan P. Batson;journals/computer/McKeeKWWSAB98;Sinochem;;N/A
Alan P. Parkes;journals/mta/NackP97;Augustana University College;http://www.augustana.ab.ca/;N/A
Alan P. Sexton;conf/cdb/Sexton97;University of Pittsburgh at Bradford;http://www.upb.pitt.edu/;N/A
Alan P. Sheng;conf/icde/PrellS84;Shandong Weiqiao Pioneering Group;;N/A
Alan Purdy;journals/tois/PurdySM87|journals/debu/MaierOP85|conf/oopsla/MaierSOP86;COMSATS Institute of Information Technology, Lahore;http://www.ciitlahore.edu.pk/;journals/is/DevorC82|conf/adbis/NekrestyanovNPP97|conf/oopsla/AmielGS94|journals/tcs/FortuneHW80|conf/icde/DecleirHK99|conf/icde/YangC99
Alan R. Aronson;journals/tods/JacobsAK82|journals/jasis/WrightNAR99;Da-Yeh University;http://www.dyu.edu.tw/;N/A
Alan R. Dennis;journals/cacm/NunamakerDVVG91;Belarussian State Technological University;http://www.bstu.unibel.by/;N/A
Alan R. Downing;conf/wmrd/DowningGP90|conf/parbase/DowningGP90;Agricultural University of Georgia;http://www.agruni.edu.ge/;N/A
Alan R. Hevner;conf/vldb/BlankinshipHY91|journals/ac/HevnerR88|journals/dke/ElmasriWH85|journals/tois/HevnerWY85|journals/tois/YaoHSL84|journals/tse/ApersHY83|journals/tse/HevnerY79|conf/berkeley/HevnerY78;Kobe Jogakuin University;http://www.kobe-c.ac.jp/;N/A
Alan R. Katz;journals/computer/ReynoldsPKFD85;Toyota Group;;N/A
Alan R. Segal;journals/tse/RiddleWSSS78;Pfizer;;N/A
Alan Ray;journals/ipm/TavakoliR92;Harding University Graduate School of Religion;http://www.hugsr.edu/;N/A
Alan S. Ferrency;journals/tse/MyersMMFFKMKD97;Quantum-Veritas International University;http://www.qvius.edu/;N/A
Alan Shaw;journals/csur/FurutaSS82;Halmstad University College;http://www.hh.se/;N/A
Alan Siegel;conf/stoc/FiatNSS88|conf/stoc/FiatNSSS88;Catholic University in Ruzomberok;http://www.ku.sk/;N/A
Alan Snyder;journals/cacm/LiskovSAS77|journals/tse/LiskovS79|conf/oopsla/Snyder86;Lincoln University Pennsylvania;http://www.lincoln.edu/;N/A
Alan Sussman;journals/sigmod/ChangASS98|conf/icde/ChangMASSS97|conf/iopads/AcharyaUBMBHSS96;Universidade Estadual de Maringá;http://www.uem.br/;N/A
Alan W. Biermann;conf/ac/Biermann85;Lyceum of the Philippines University;http://www.lpu.edu.ph/;N/A
Alan W. Brown;conf/bncod/BrownTD90;Massey University;http://www.massey.ac.nz/;N/A
Alan W. Nordstrom;journals/iandc/NordstromR67;Universitas Amir Hamzah;http://www.unhamzah.ac.id/;N/A
Alan Weiss;journals/tse/KruskalW85;Karwan Institute of Higher Education;http://www.karwan.edu.af/;N/A
Alan de Pennington;journals/tkde/McKayBP96;University of Perugia;http://www.unipg.it/;N/A
Alasdair Urquhart;journals/jacm/Urquhart87;Kanazawa University;http://www.kanazawa-u.ac.jp/;N/A
Albert A. Angehrn;journals/cacm/AngehrnD98;Islamic Azad University, Najaf Abad;http://www.iaun.ac.ir/;N/A
Albert Burger;journals/tkde/KumarB92|conf/icde/KumarB91|conf/bncod/BurgerT94;American University of Beirut;http://www.aub.edu.lb/;N/A
Albert Chang;journals/tocs/ChangM88|conf/sosp/ChangM87;University of Perugia;http://www.unipg.it/;N/A
Albert Chen;journals/debu/ChenKPSSVZ93;Fachhochschule St. Pölten;http://www.fh-stpoelten.ac.at/;N/A
Albert Chuang-shi Yu;journals/computer/LiuLSYCZ91;Institut National Polytechnique de Grenoble;http://www.inpg.fr/;N/A
Albert Croker;journals/tkde/DharV93|journals/tods/CliffordC94|conf/icde/CliffordC87|conf/icde/CrokerM86|journals/debu/CliffordC88|journals/expert/DharC88;Evangel University;http://www.evangel.edu/;N/A
Albert D. Alexandrov;conf/spaa/AlexandrovISS95;Harding University Graduate School of Religion;http://www.hugsr.edu/;N/A
Albert Endres;journals/tse/Endres75;Randolph-Macon College;http://www.rmc.edu/;N/A
Albert H. Stone III;conf/er/FullertonSH83;Ecole des Ingénieurs de la Ville de Paris;http://www.eivp-paris.fr/;N/A
Albert J. Turner;journals/tse/BasiliT75;Volkswagen Group;;N/A
Albert John Camilleri;conf/tphol/Camilleri97;Ecole Nationale Supérieure du Pétrole et des Monteurs;http://www.ifp.fr/EC/EC000GP1.html;N/A
Albert L. Baker;journals/tse/BakerZ80|journals/tse/BakerZ79;Sinomach;;N/A
Albert L. Zobrist;journals/computer/ZobristN81;Karlshochschule International University;http://www.karlshochschule.de/;N/A
Albert Maier;journals/lncs/BenzschawelGLLMW91|conf/btw/LudwigWLMG89;Ibaraki Prefectural University of Health Sciences;http://www.ipu.ac.jp/;N/A
Albert Mo Kim Cheng;journals/tkde/ZupanC98|journals/tkde/ChenC95|journals/tse/ChengBMW93|conf/rtss/WangMC90|conf/aaai/TsaiC94;Ford;;N/A
Albert R. Meyer;journals/iandc/Meyer82|journals/tcs/BrussM80|journals/toplas/GreifM81|conf/popl/MeyerR86|conf/popl/GreifM79|conf/stoc/StockmeyerM73|conf/stoc/BrussM78|conf/icalp/BloniarzFM76|conf/focs/FischerM71;Université Rennes II - Haute-Bretagne;http://www.uhb.fr/;N/A
Albert Rubio;journals/jsc/NieuwenhuisR95;Kamrah International Institute of Technology (KIIT);http://www.kiit.in/;N/A
Albert S. Bergendahl;journals/computer/McDonaldGSDB87;University of Benin;http://www.uniben.edu/;N/A
Albert S. Hoagland;journals/tc/Hoagland76|journals/computer/Hoagland85;University of Benin;http://www.uniben.edu/;N/A
